date,Open,High,Low,Close,Adj Close,Volume,P_mean,P_sum,twt_count
05-10-2015,843,856.95,842.4,855.4,855.4,882680,-0.11915,-107,898
06-10-2015,859.9,864.1,849.7,853.7,853.7,779669,-0.0811,-139,1714
07-10-2015,855,868,852.2,865.05,865.05,983606,-0.05711,-45,788
08-10-2015,865,879.95,860,874.15,874.15,952597,-0.03076,-39,1268
09-10-2015,876.5,884.3,846.2,853.8,853.8,1362132,-0.00563,-6,1066
12-10-2015,857,865,846.05,859.25,859.25,773525,-0.12397,-120,968
13-10-2015,862.7,867.8,857.25,865.35,865.35,800729,-0.1553,-148,953
14-10-2015,863.9,869.5,860.05,862.25,862.25,404366,-0.15088,-86,570
15-10-2015,866,878.25,864.2,870.05,870.05,623054,-0.12575,-63,501
16-10-2015,871.95,885.2,865.6,882.5,882.5,658119,-0.0998,-49,491
19-10-2015,882.5,892.4,867,879.25,879.25,1247569,-0.06769,-31,458
20-10-2015,874,888.9,872.55,875.45,875.45,1806905,-0.07621,-33,433
21-10-2015,874,881.55,847.95,856.25,856.25,1442218,-0.14141,-56,396
23-10-2015,863,866.1,850.4,858.6,858.6,2540806,-0.06094,-22,361
26-10-2015,830.05,844,811.2,817.7,817.7,3455887,-0.07808,-26,333
27-10-2015,818,829.9,818,827.1,827.1,1247705,-0.16832,-68,404
28-10-2015,829.5,838,823.6,828.35,828.35,1108455,-0.22159,-78,352
29-10-2015,831,834.8,820.4,829.35,829.35,1500496,-0.09344,-47,503
30-10-2015,835.6,840,826.4,830.65,830.65,810491,-0.14953,-48,321
02-11-2015,831,837,825.5,830.1,830.1,716702,-0.14058,-44,313
03-11-2015,832,832.7,812.05,814.2,814.2,1599110,-0.11458,-33,288
04-11-2015,814.5,822.5,800.55,802.2,802.2,1783909,-0.14155,-31,219
05-11-2015,807,811.5,797.15,805.85,805.85,1016171,-0.14576,-43,295
06-11-2015,808.55,816,800,801.2,801.2,918564,-0.17797,-42,236
09-11-2015,790.9,818.4,784.25,816.4,816.4,1163084,-0.07101,-24,338
10-11-2015,814.7,816,796.8,797.8,797.8,751899,-0.12628,-37,293
11-11-2015,808,808,802.25,804.45,804.45,93460,-0.08676,-19,219
13-11-2015,807,808,792.5,800.4,800.4,765985,-0.20294,-69,340
16-11-2015,796,809.95,795.2,800.95,800.95,604535,-0.18266,-59,323
17-11-2015,807.45,813.25,800.35,807.65,807.65,500272,-0.08816,-35,397
18-11-2015,807.95,824.5,807,821.75,821.75,1253226,-0.08815,-29,329
19-11-2015,827,833.8,819.1,823.7,823.7,1038035,-0.1306,-35,268
20-11-2015,821.4,831.8,818.55,829.2,829.2,712339,-0.12963,-42,324
23-11-2015,838.2,852,835,850.3,850.3,1475762,-0.05068,-15,296
24-11-2015,850,861.75,846.2,856.6,856.6,771337,-0.09942,-34,342
26-11-2015,861,865.95,851.8,861.85,861.85,678200,-0.05429,-19,350
27-11-2015,862.6,864,852,859.1,859.1,444323,0,0,258
30-11-2015,859,859,834,838.5,838.5,1679737,-0.00521,-1,192
01-12-2015,843,848,831.65,844.6,844.6,720255,0.022472,6,267
